,Model,Comparison,Property,KS stats,KS p-value,Ratio,Mut_sd
22,No Cost,WGD,Protein abundance,0.1295510204081632,0.0011761815763668,1/2,0.1
23,No Cost,WGD,Divergence ratio,0.1350714285714285,0.0006167107504801,1/2,0.1
24,ADS,WGD,Transcription rate,0.0761224489795918,0.1506456533279232,1/2,0.1
25,ADS,WGD,Translation rate,0.3839795918367347,2.220446049250313e-16,1/2,0.1
26,ADS,WGD,Protein abundance,0.1545510204081632,5.084035296554213e-05,1/2,0.1
27,ADS,WGD,Divergence ratio,0.4150306122448979,2.220446049250313e-16,1/2,0.1
28,Minimal,WGD,Transcription rate,0.0904489795918367,0.052522620524314,1/2,0.1
29,Minimal,WGD,Translation rate,0.3648979591836734,2.220446049250313e-16,1/2,0.1
30,Minimal,WGD,Protein abundance,0.1280510204081632,0.0013951648478893,1/2,0.1
31,Minimal,WGD,Divergence ratio,0.4270306122448979,2.220446049250313e-16,1/2,0.1
32,Mixed,WGD,Transcription rate,0.1260714285714285,0.0017424439633028,1/2,0.1
33,Mixed,WGD,Translation rate,0.3109489795918367,2.220446049250313e-16,1/2,0.1
34,Mixed,WGD,Protein abundance,0.1152653061224489,0.0055135005826553,1/2,0.1
35,Mixed,WGD,Divergence ratio,0.1101530612244898,0.009171322055821,1/2,0.1
36,No Cost,WGD,Transcription rate,0.1270714285714285,0.0015580652758693,1/2,0.1
37,No Cost,WGD,Translation rate,0.1607959183673469,2.1254878312837452e-05,1/2,0.1
38,No Cost,WGD,Protein abundance,0.1407142857142857,0.0003099359827651,1/2,0.1
39,No Cost,WGD,Divergence ratio,0.1230714285714285,0.0024241607193441,1/2,0.1
40,ADS,WGD,Transcription rate,0.0877857142857142,0.0647702292947868,1/2,0.1
41,ADS,WGD,Translation rate,0.3689795918367347,2.220446049250313e-16,1/2,0.1
42,ADS,WGD,Protein abundance,0.1440510204081632,0.0002035940357836,1/2,0.1
43,ADS,WGD,Divergence ratio,0.4144795918367347,2.220446049250313e-16,1/2,0.1
44,Minimal,WGD,Transcription rate,0.0826224489795918,0.0955235713106033,1/2,0.1
45,Minimal,WGD,Translation rate,0.3938979591836735,2.220446049250313e-16,1/2,0.1
46,Minimal,WGD,Protein abundance,0.1525510204081632,6.67254335096068e-05,1/2,0.1
47,Minimal,WGD,Divergence ratio,0.4333163265306122,2.220446049250313e-16,1/2,0.1
48,Mixed,WGD,Transcription rate,0.1816428571428571,8.963104988213288e-07,10,0.1
49,Mixed,WGD,Translation rate,0.4357142857142857,2.220446049250313e-16,10,0.1
50,Mixed,WGD,Protein abundance,0.1428469387755102,0.0002372055892314,10,0.1
51,Mixed,WGD,Divergence ratio,0.2202959183673469,8.874248003110096e-10,10,0.1
52,No Cost,WGD,Transcription rate,0.1946428571428571,1.0194054145262754e-07,10,0.1
53,No Cost,WGD,Translation rate,0.3998265306122449,2.220446049250313e-16,10,0.1
54,No Cost,WGD,Protein abundance,0.1233469387755102,0.0023525148653505,10,0.1
55,No Cost,WGD,Divergence ratio,0.2307959183673469,1.0684175766328964e-10,10,0.1
56,ADS,WGD,Transcription rate,0.1833163265306122,6.833923787974427e-07,10,0.1
57,ADS,WGD,Translation rate,0.3353265306122449,2.220446049250313e-16,10,0.1
58,ADS,WGD,Protein abundance,0.1400510204081632,0.0003365377716149,10,0.1
59,ADS,WGD,Divergence ratio,0.2187959183673469,1.190823328833801e-09,10,0.1
60,Minimal,WGD,Transcription rate,0.1806428571428571,1.0527285375649953e-06,10,0.1
61,Minimal,WGD,Translation rate,0.3516326530612245,2.220446049250313e-16,10,0.1
62,Minimal,WGD,Protein abundance,0.1408469387755102,0.0003048596328372,10,0.1
63,Minimal,WGD,Divergence ratio,0.2097959183673469,6.6554596278578515e-09,10,0.1
64,Mixed,WGD,Transcription rate,0.1926428571428571,1.4386322499948534e-07,10,0.1
65,Mixed,WGD,Translation rate,0.4392142857142857,2.220446049250313e-16,10,0.1
66,Mixed,WGD,Protein abundance,0.1345510204081632,0.0006561732795463,10,0.1
67,Mixed,WGD,Divergence ratio,0.2297959183673469,1.312864261748814e-10,10,0.1
68,No Cost,WGD,Transcription rate,0.2021428571428571,2.711344238015556e-08,10,0.1
69,No Cost,WGD,Translation rate,0.3777142857142857,2.220446049250313e-16,10,0.1
70,No Cost,WGD,Protein abundance,0.1310510204081632,0.0009895853902288,10,0.1
71,No Cost,WGD,Divergence ratio,0.2362959183673469,3.383504587617381e-11,10,0.1
72,ADS,WGD,Transcription rate,0.2056428571428571,1.4358587430152172e-08,10,0.1
73,ADS,WGD,Translation rate,0.3087142857142857,2.220446049250313e-16,10,0.1
74,ADS,WGD,Protein abundance,0.1667142857142857,9.003987257116819e-06,10,0.1
75,ADS,WGD,Divergence ratio,0.2357959183673469,3.760625144622054e-11,10,0.1
76,Minimal,WGD,Transcription rate,0.1907244897959183,1.9950619367659078e-07,10,0.1
77,Minimal,WGD,Translation rate,0.3463265306122449,2.220446049250313e-16,10,0.1
78,Minimal,WGD,Protein abundance,0.1405510204081632,0.0003162932305901,10,0.1
79,Minimal,WGD,Divergence ratio,0.2237959183673469,4.432084699246275e-10,10,0.1
80,Mixed,WGD,Transcription rate,0.1720714285714285,4.0266658013488055e-06,10,0.1
81,Mixed,WGD,Translation rate,0.4397142857142857,2.220446049250313e-16,10,0.1
82,Mixed,WGD,Protein abundance,0.1273469387755102,0.0015105407708959,10,0.1
83,Mixed,WGD,Divergence ratio,0.2087959183673469,8.02070376781927e-09,10,0.1
84,No Cost,WGD,Transcription rate,0.1901428571428571,2.201523681133466e-07,10,0.1
85,No Cost,WGD,Translation rate,0.410469387755102,2.220446049250313e-16,10,0.1
86,No Cost,WGD,Protein abundance,0.1383469387755102,0.0004150839198546,10,0.1
87,No Cost,WGD,Divergence ratio,0.2287959183673469,1.6117318590858076e-10,10,0.1
88,ADS,WGD,Transcription rate,0.1976428571428571,6.039008504377108e-08,10,0.1
89,ADS,WGD,Translation rate,0.3368877551020408,2.220446049250313e-16,10,0.1
90,ADS,WGD,Protein abundance,0.1460510204081632,0.0001575070337855,10,0.1
91,ADS,WGD,Divergence ratio,0.2287959183673469,1.6117318590858076e-10,10,0.1
92,Minimal,WGD,Transcription rate,0.1981428571428571,5.529948643445693e-08,10,0.1
93,Minimal,WGD,Translation rate,0.3453265306122449,2.220446049250313e-16,10,0.1
94,Minimal,WGD,Protein abundance,0.1402142857142857,0.0003297976213771,10,0.1
95,Minimal,WGD,Divergence ratio,0.2307959183673469,1.0684175766328964e-10,10,0.1
96,Mixed,WGD,Transcription rate,0.1488163265306122,0.0001098028208571,1,0.1
97,Mixed,WGD,Translation rate,0.3192959183673469,2.220446049250313e-16,1,0.1
98,Mixed,WGD,Protein abundance,0.1353469387755102,0.0005967335814625,1,0.1
99,Mixed,WGD,Divergence ratio,0.1677448979591836,7.728090034353485e-06,1,0.1
100,No Cost,WGD,Transcription rate,0.1663163265306122,9.548596579977977e-06,1,0.1
101,No Cost,WGD,Translation rate,0.1236224489795918,0.0022828294301272,1,0.1
102,No Cost,WGD,Protein abundance,0.1343469387755102,0.000672285615518,1,0.1
103,No Cost,WGD,Divergence ratio,0.1337959183673469,0.0007176554135606,1,0.1
104,ADS,WGD,Transcription rate,0.0915510204081632,0.0480712531933772,1,0.1
105,ADS,WGD,Translation rate,0.3424489795918367,2.220446049250313e-16,1,0.1
106,ADS,WGD,Protein abundance,0.1363469387755102,0.0005291999576344,1,0.1
107,ADS,WGD,Divergence ratio,0.2459795918367347,4.169664613584701e-12,1,0.1
108,Minimal,WGD,Transcription rate,0.1015816326530612,0.0204377110739906,1,0.1
109,Minimal,WGD,Translation rate,0.3468979591836734,2.220446049250313e-16,1,0.1
110,Minimal,WGD,Protein abundance,0.1360510204081632,0.0005483963342676,1,0.1
111,Minimal,WGD,Divergence ratio,0.2565714285714285,3.803624082365786e-13,1,0.1
112,Mixed,WGD,Transcription rate,0.1706428571428571,5.00312727091945e-06,1,0.1
113,Mixed,WGD,Translation rate,0.3062857142857143,2.220446049250313e-16,1,0.1
114,Mixed,WGD,Protein abundance,0.1365510204081632,0.0005163285772992,1,0.1
115,Mixed,WGD,Divergence ratio,0.1625,1.6651623071295418e-05,1,0.1
116,No Cost,WGD,Transcription rate,0.1871428571428571,3.640700616536208e-07,1,0.1
117,No Cost,WGD,Translation rate,0.1321224489795918,0.0008736422259248,1,0.1
118,No Cost,WGD,Protein abundance,0.1353469387755102,0.0005967335814625,1,0.1
119,No Cost,WGD,Divergence ratio,0.1557959183673469,4.284740091731187e-05,1,0.1
120,ADS,WGD,Transcription rate,0.1165510204081632,0.0048334840720773,1,0.1
121,ADS,WGD,Translation rate,0.3734489795918367,2.220446049250313e-16,1,0.1
122,ADS,WGD,Protein abundance,0.1375510204081632,0.000457402708772,1,0.1
123,ADS,WGD,Divergence ratio,0.2658163265306122,4.1744385725905886e-14,1,0.1
124,Minimal,WGD,Transcription rate,0.1100816326530612,0.0092352887359076,1,0.1
125,Minimal,WGD,Translation rate,0.3459489795918367,2.220446049250313e-16,1,0.1
126,Minimal,WGD,Protein abundance,0.1353469387755102,0.0005967335814625,1,0.1
127,Minimal,WGD,Divergence ratio,0.2514795918367347,1.2212453270876722e-12,1,0.1
128,Mixed,WGD,Transcription rate,0.1718163265306122,4.186412881246326e-06,1,0.1
129,Mixed,WGD,Translation rate,0.3097857142857143,2.220446049250313e-16,1,0.1
130,Mixed,WGD,Protein abundance,0.1275510204081632,0.0014762140282571,1,0.1
131,Mixed,WGD,Divergence ratio,0.1615,1.922193435921482e-05,1,0.1
132,No Cost,WGD,Transcription rate,0.1946428571428571,1.0194054145262754e-07,1,0.1
133,No Cost,WGD,Translation rate,0.1706224489795918,5.018725614869268e-06,1,0.1
134,No Cost,WGD,Protein abundance,0.149704081632653,9.76558980140263e-05,1,0.1
135,No Cost,WGD,Divergence ratio,0.1597959183673469,2.449814312044385e-05,1,0.1
136,ADS,WGD,Transcription rate,0.1345816326530612,0.0006537876234785,1,0.1
137,ADS,WGD,Translation rate,0.3849897959183673,2.220446049250313e-16,1,0.1
138,ADS,WGD,Protein abundance,0.162204081632653,1.7376194998419692e-05,1,0.1
139,ADS,WGD,Divergence ratio,0.2423163265306122,9.296674541303672e-12,1,0.1
140,Minimal,WGD,Transcription rate,0.1195816326530612,0.0035237695066455,1,0.1
141,Minimal,WGD,Translation rate,0.3763979591836734,2.220446049250313e-16,1,0.1
142,Minimal,WGD,Protein abundance,0.1330510204081632,0.0007835580286965,1,0.1
143,Minimal,WGD,Divergence ratio,0.2569795918367347,3.478328736150616e-13,1,0.1
144,Mixed,WGD,Transcription rate,0.1666428571428571,9.099378185939422e-06,2,0.1
145,Mixed,WGD,Translation rate,0.3297142857142857,2.220446049250313e-16,2,0.1
146,Mixed,WGD,Protein abundance,0.1273469387755102,0.0015105407708959,2,0.1
147,Mixed,WGD,Divergence ratio,0.18,1.1668509579676467e-06,2,0.1
148,No Cost,WGD,Transcription rate,0.2013163265306122,3.1452436100032344e-08,2,0.1
149,No Cost,WGD,Translation rate,0.0665408163265306,0.2750888543886863,2,0.1
150,No Cost,WGD,Protein abundance,0.1283469387755102,0.0013491707713596,2,0.1
151,No Cost,WGD,Divergence ratio,0.2037959183673469,2.01091467921799e-08,2,0.1
152,ADS,WGD,Transcription rate,0.1711428571428571,4.637980483335191e-06,2,0.1
153,ADS,WGD,Translation rate,0.2434489795918367,7.268075030708587e-12,2,0.1
154,ADS,WGD,Protein abundance,0.144969387755102,0.0001810398935877,2,0.1
155,ADS,WGD,Divergence ratio,0.1202959183673469,0.0032668596475691,2,0.1
156,Minimal,WGD,Transcription rate,0.1778163265306122,1.6505940022559784e-06,2,0.1
157,Minimal,WGD,Translation rate,0.2384489795918367,2.139943777734743e-11,2,0.1
158,Minimal,WGD,Protein abundance,0.1472142857142857,0.0001354424940568,2,0.1
159,Minimal,WGD,Divergence ratio,0.1282959183673469,0.0013569932969836,2,0.1
160,Mixed,WGD,Transcription rate,0.1906428571428571,2.022864253881096e-07,2,0.1
161,Mixed,WGD,Translation rate,0.3255408163265306,2.220446049250313e-16,2,0.1
162,Mixed,WGD,Protein abundance,0.1510510204081632,8.162635450348343e-05,2,0.1
163,Mixed,WGD,Divergence ratio,0.2047959183673469,1.676314576037896e-08,2,0.1
164,No Cost,WGD,Transcription rate,0.2096428571428571,6.848766331835065e-09,2,0.1
165,No Cost,WGD,Translation rate,0.0707857142857142,0.2128724735518717,2,0.1
166,No Cost,WGD,Protein abundance,0.1338469387755102,0.0007133378657284,2,0.1
167,No Cost,WGD,Divergence ratio,0.2082959183673469,8.801967932292598e-09,2,0.1
168,ADS,WGD,Transcription rate,0.1810714285714285,9.827077521729066e-07,2,0.1
169,ADS,WGD,Translation rate,0.2544489795918367,6.208367153703875e-13,2,0.1
170,ADS,WGD,Protein abundance,0.1430510204081632,0.0002311610808136,2,0.1
171,ADS,WGD,Divergence ratio,0.1232959183673469,0.002365608029984,2,0.1
172,Minimal,WGD,Transcription rate,0.1771428571428571,1.8353363038237087e-06,2,0.1
173,Minimal,WGD,Translation rate,0.2294489795918367,1.4094370115458332e-10,2,0.1
174,Minimal,WGD,Protein abundance,0.1345510204081632,0.0006561732795463,2,0.1
175,Minimal,WGD,Divergence ratio,0.1277959183673469,0.001435981158346,2,0.1
176,Mixed,WGD,Transcription rate,0.1741428571428571,2.9294847813110536e-06,2,0.1
177,Mixed,WGD,Translation rate,0.3437142857142857,2.220446049250313e-16,2,0.1
178,Mixed,WGD,Protein abundance,0.1483469387755102,0.0001167967184591,2,0.1
179,Mixed,WGD,Divergence ratio,0.1877959183673469,3.265324430845596e-07,2,0.1
180,No Cost,WGD,Transcription rate,0.1886428571428571,2.833996641804504e-07,2,0.1
181,No Cost,WGD,Translation rate,0.0658775510204081,0.2858958934423339,2,0.1
182,No Cost,WGD,Protein abundance,0.1423469387755102,0.0002526470638128,2,0.1
183,No Cost,WGD,Divergence ratio,0.1902959183673469,2.145234000439089e-07,2,0.1
184,ADS,WGD,Transcription rate,0.1861428571428571,4.2974853409205593e-07,2,0.1
185,ADS,WGD,Translation rate,0.239704081632653,1.6356915821802428e-11,2,0.1
186,ADS,WGD,Protein abundance,0.1470510204081632,0.000138351618153,2,0.1
187,ADS,WGD,Divergence ratio,0.1387959183673469,0.0003928642199874,2,0.1
188,Minimal,WGD,Transcription rate,0.1878163265306122,3.254245456441041e-07,2,0.1
189,Minimal,WGD,Translation rate,0.2449489795918367,5.231370892033738e-12,2,0.1
190,Minimal,WGD,Protein abundance,0.1530510204081632,6.236154858052512e-05,2,0.1
191,Minimal,WGD,Divergence ratio,0.1327959183673469,0.0008073997607613,2,0.1
192,Mixed,WGD,Transcription rate,0.1911428571428571,1.858279746747016e-07,3,0.1
193,Mixed,WGD,Translation rate,0.3297959183673469,2.220446049250313e-16,3,0.1
194,Mixed,WGD,Protein abundance,0.142469387755102,0.0002487781384489,3,0.1
195,Mixed,WGD,Divergence ratio,0.2152959183673469,2.346037919487287e-09,3,0.1
196,No Cost,WGD,Transcription rate,0.2246428571428571,3.740002751939641e-10,3,0.1
197,No Cost,WGD,Translation rate,0.0738979591836734,0.174542315125734,3,0.1
198,No Cost,WGD,Protein abundance,0.1273469387755102,0.0015105407708959,3,0.1
199,No Cost,WGD,Divergence ratio,0.2337959183673469,5.726175089648677e-11,3,0.1
200,ADS,WGD,Transcription rate,0.1941428571428571,1.1114665876554852e-07,3,0.1
201,ADS,WGD,Translation rate,0.1304489795918367,0.0010608827862328,3,0.1
202,ADS,WGD,Protein abundance,0.1480510204081632,0.0001214170211575,3,0.1
203,ADS,WGD,Divergence ratio,0.1777959183673469,1.6559268870564026e-06,3,0.1
204,Minimal,WGD,Transcription rate,0.1753163265306122,2.4421830230325625e-06,3,0.1
205,Minimal,WGD,Translation rate,0.1127857142857142,0.007077288220723,3,0.1
206,Minimal,WGD,Protein abundance,0.1463469387755102,0.0001515933528796,3,0.1
207,Minimal,WGD,Divergence ratio,0.1612959183673469,1.979131899088049e-05,3,0.1
208,Mixed,WGD,Transcription rate,0.1881428571428571,3.081485370204362e-07,3,0.1
209,Mixed,WGD,Translation rate,0.3397959183673469,2.220446049250313e-16,3,0.1
210,Mixed,WGD,Protein abundance,0.1500510204081632,9.326158549882724e-05,3,0.1
211,Mixed,WGD,Divergence ratio,0.2117959183673469,4.56992710340387e-09,3,0.1
212,No Cost,WGD,Transcription rate,0.2156428571428571,2.194615822403989e-09,3,0.1
213,No Cost,WGD,Translation rate,0.0763979591836734,0.1478752521454178,3,0.1
214,No Cost,WGD,Protein abundance,0.1303265306122449,0.0010759667877274,3,0.1
215,No Cost,WGD,Divergence ratio,0.2327959183673469,7.056077944156414e-11,3,0.1
216,ADS,WGD,Transcription rate,0.1816428571428571,8.963104988213288e-07,3,0.1
217,ADS,WGD,Translation rate,0.1427857142857143,0.0002390487723498,3,0.1
218,ADS,WGD,Protein abundance,0.1375510204081632,0.000457402708772,3,0.1
219,ADS,WGD,Divergence ratio,0.1697959183673469,5.685575975133972e-06,3,0.1
220,Minimal,WGD,Transcription rate,0.1876428571428571,3.34982391048122e-07,3,0.1
221,Minimal,WGD,Translation rate,0.1401224489795918,0.0003335753270595,3,0.1
222,Minimal,WGD,Protein abundance,0.133704081632653,0.0007254908202892,3,0.1
223,Minimal,WGD,Divergence ratio,0.1677959183673469,7.669735463289307e-06,3,0.1
224,Mixed,WGD,Transcription rate,0.1896428571428571,2.395416186518063e-07,3,0.1
225,Mixed,WGD,Translation rate,0.3407142857142857,2.220446049250313e-16,3,0.1
226,Mixed,WGD,Protein abundance,0.1487142857142857,0.0001112902011294,3,0.1
227,Mixed,WGD,Divergence ratio,0.2147959183673469,2.58227850213899e-09,3,0.1
228,No Cost,WGD,Transcription rate,0.2256428571428571,3.0582514298771457e-10,3,0.1
229,No Cost,WGD,Translation rate,0.0688979591836734,0.2390758414558175,3,0.1
230,No Cost,WGD,Protein abundance,0.1388163265306122,0.0003918775848692,3,0.1
231,No Cost,WGD,Divergence ratio,0.2422959183673469,9.344747198269944e-12,3,0.1
232,ADS,WGD,Transcription rate,0.2091428571428571,7.51881579219571e-09,3,0.1
233,ADS,WGD,Translation rate,0.1446224489795918,0.0001892700834895,3,0.1
234,ADS,WGD,Protein abundance,0.1675510204081632,7.954045082358974e-06,3,0.1
235,ADS,WGD,Divergence ratio,0.1882959183673469,3.003543019852728e-07,3,0.1
236,Minimal,WGD,Transcription rate,0.1916428571428571,1.7066969082435437e-07,3,0.1
237,Minimal,WGD,Translation rate,0.1381224489795918,0.0004266327655084,3,0.1
238,Minimal,WGD,Protein abundance,0.1475510204081632,0.0001296225428867,3,0.1
239,Minimal,WGD,Divergence ratio,0.1742959183673469,2.861015011457191e-06,3,0.1
240,Mixed,WGD,Transcription rate,0.1996428571428571,4.240246298525818e-08,4,0.1
241,Mixed,WGD,Translation rate,0.3477959183673469,2.220446049250313e-16,4,0.1
242,Mixed,WGD,Protein abundance,0.1570510204081632,3.600898793887364e-05,4,0.1
243,Mixed,WGD,Divergence ratio,0.2267959183673469,2.4222945871343876e-10,4,0.1
244,No Cost,WGD,Transcription rate,0.2076428571428571,9.934846278980558e-09,4,0.1
245,No Cost,WGD,Translation rate,0.1440612244897959,0.0002033275074874,4,0.1
246,No Cost,WGD,Protein abundance,0.1308469387755102,0.0010132394295587,4,0.1
247,No Cost,WGD,Divergence ratio,0.2296326530612245,1.3576584301233652e-10,4,0.1
248,ADS,WGD,Transcription rate,0.1926428571428571,1.4386322499948534e-07,4,0.1
249,ADS,WGD,Translation rate,0.0537857142857142,0.5332993705905953,4,0.1
250,ADS,WGD,Protein abundance,0.1390510204081632,0.0003807418938919,4,0.1
251,ADS,WGD,Divergence ratio,0.1877959183673469,3.265324430845596e-07,4,0.1
252,Minimal,WGD,Transcription rate,0.1866428571428571,3.9559345799133894e-07,4,0.1
253,Minimal,WGD,Translation rate,0.0507959183673469,0.6061894344592298,4,0.1
254,Minimal,WGD,Protein abundance,0.1385510204081632,0.0004048402018681,4,0.1
255,Minimal,WGD,Divergence ratio,0.1912959183673469,1.8105111021515802e-07,4,0.1
256,Mixed,WGD,Transcription rate,0.1926428571428571,1.4386322499948534e-07,4,0.1
257,Mixed,WGD,Translation rate,0.3612142857142857,2.220446049250313e-16,4,0.1
258,Mixed,WGD,Protein abundance,0.1495510204081632,9.965359340036171e-05,4,0.1
259,Mixed,WGD,Divergence ratio,0.2147959183673469,2.58227850213899e-09,4,0.1
260,No Cost,WGD,Transcription rate,0.2056428571428571,1.4358587430152172e-08,4,0.1
261,No Cost,WGD,Translation rate,0.1468877551020408,0.0001413198922893,4,0.1
262,No Cost,WGD,Protein abundance,0.1178469387755102,0.0042267149937733,4,0.1
263,No Cost,WGD,Divergence ratio,0.2267959183673469,2.4222945871343876e-10,4,0.1
264,ADS,WGD,Transcription rate,0.1996428571428571,4.240246298525818e-08,4,0.1
265,ADS,WGD,Translation rate,0.0702857142857142,0.2195900362851139,4,0.1
266,ADS,WGD,Protein abundance,0.161704081632653,1.866878987644149e-05,4,0.1
267,ADS,WGD,Divergence ratio,0.1992959183673469,4.509570949995378e-08,4,0.1
268,Minimal,WGD,Transcription rate,0.1873163265306122,3.537103693274091e-07,4,0.1
269,Minimal,WGD,Translation rate,0.0517857142857142,0.5817775918721617,4,0.1
270,Minimal,WGD,Protein abundance,0.1365510204081632,0.0005163285772992,4,0.1
271,Minimal,WGD,Divergence ratio,0.1867959183673469,3.856689567705018e-07,4,0.1
272,Mixed,WGD,Transcription rate,0.1956428571428571,8.569397758062537e-08,4,0.1
273,Mixed,WGD,Translation rate,0.3522142857142857,2.220446049250313e-16,4,0.1
274,Mixed,WGD,Protein abundance,0.1430510204081632,0.0002311610808136,4,0.1
275,Mixed,WGD,Divergence ratio,0.2207959183673469,8.041896037980222e-10,4,0.1
276,No Cost,WGD,Transcription rate,0.2181428571428571,1.3525660591540143e-09,4,0.1
277,No Cost,WGD,Translation rate,0.1351938775510204,0.0006077580624936,4,0.1
278,No Cost,WGD,Protein abundance,0.1323163265306122,0.0008540713309179,4,0.1
279,No Cost,WGD,Divergence ratio,0.2392959183673469,1.7858048373398102e-11,4,0.1
280,ADS,WGD,Transcription rate,0.1966428571428571,7.197084694876565e-08,4,0.1
281,ADS,WGD,Translation rate,0.0411224489795918,0.8375138937765952,4,0.1
282,ADS,WGD,Protein abundance,0.1470510204081632,0.000138351618153,4,0.1
283,ADS,WGD,Divergence ratio,0.1997959183673469,4.12631138146935e-08,4,0.1
284,Minimal,WGD,Transcription rate,0.1843163265306122,5.804397427144892e-07,4,0.1
285,Minimal,WGD,Translation rate,0.0442857142857142,0.766461356262236,4,0.1
286,Minimal,WGD,Protein abundance,0.1407142857142857,0.0003099359827651,4,0.1
287,Minimal,WGD,Divergence ratio,0.1947959183673469,9.927112731844545e-08,4,0.1
288,Mixed,WGD,Transcription rate,0.1781428571428571,1.5676055328261995e-06,5,0.1
289,Mixed,WGD,Translation rate,0.3497959183673469,2.220446049250313e-16,5,0.1
290,Mixed,WGD,Protein abundance,0.1345510204081632,0.0006561732795463,5,0.1
291,Mixed,WGD,Divergence ratio,0.2112959183673469,5.021999482934802e-09,5,0.1
292,No Cost,WGD,Transcription rate,0.2061428571428571,1.3100075690886117e-08,5,0.1
293,No Cost,WGD,Translation rate,0.1968265306122449,6.968846311128375e-08,5,0.1
294,No Cost,WGD,Protein abundance,0.1160510204081632,0.0050882227521726,5,0.1
295,No Cost,WGD,Divergence ratio,0.222734693877551,5.475887521200207e-10,5,0.1
296,ADS,WGD,Transcription rate,0.1926428571428571,1.4386322499948534e-07,5,0.1
297,ADS,WGD,Translation rate,0.1091428571428571,0.0101136596904254,5,0.1
298,ADS,WGD,Protein abundance,0.1457142857142857,0.0001645044808611,5,0.1
299,ADS,WGD,Divergence ratio,0.2037959183673469,2.01091467921799e-08,5,0.1
300,Minimal,WGD,Transcription rate,0.1931428571428571,1.3203765725222638e-07,5,0.1
301,Minimal,WGD,Translation rate,0.0996428571428571,0.0242790100314186,5,0.1
302,Minimal,WGD,Protein abundance,0.151204081632653,7.997368919532288e-05,5,0.1
303,Minimal,WGD,Divergence ratio,0.2077959183673469,9.657112221006514e-09,5,0.1
304,Mixed,WGD,Transcription rate,0.1861428571428571,4.2974853409205593e-07,5,0.1
305,Mixed,WGD,Translation rate,0.3737959183673469,2.220446049250313e-16,5,0.1
306,Mixed,WGD,Protein abundance,0.1345510204081632,0.0006561732795463,5,0.1
307,Mixed,WGD,Divergence ratio,0.2130510204081632,3.602826370574519e-09,5,0.1
308,No Cost,WGD,Transcription rate,0.2016428571428571,2.9663678957625453e-08,5,0.1
309,No Cost,WGD,Translation rate,0.1969795918367347,6.784874306831058e-08,5,0.1
310,No Cost,WGD,Protein abundance,0.1373469387755102,0.0004688907387118,5,0.1
311,No Cost,WGD,Divergence ratio,0.2277959183673469,1.9767920633739775e-10,5,0.1
312,ADS,WGD,Transcription rate,0.1936428571428571,1.2115649361543745e-07,5,0.1
313,ADS,WGD,Translation rate,0.0983979591836734,0.0270710079550201,5,0.1
314,ADS,WGD,Protein abundance,0.1485510204081632,0.0001137054641745,5,0.1
315,ADS,WGD,Divergence ratio,0.1982959183673469,5.38249242953981e-08,5,0.1
316,Minimal,WGD,Transcription rate,0.1946428571428571,1.0194054145262754e-07,5,0.1
317,Minimal,WGD,Translation rate,0.0872244897959183,0.06764104591576,5,0.1
318,Minimal,WGD,Protein abundance,0.1502142857142857,9.12605768359498e-05,5,0.1
319,Minimal,WGD,Divergence ratio,0.2047959183673469,1.676314576037896e-08,5,0.1
320,Mixed,WGD,Transcription rate,0.1891428571428571,2.6057913216082085e-07,5,0.1
